"manifest_id","manifest_sha256","mode","cell","replay","run_id","pass","error","record_count","logical_key_bytes","logical_value_bytes","total_sst_bytes","end_to_end_build_write_cpu_ns","end_to_end_build_write_wall_ns","peak_working_set_bytes","cold_full_scan_ns","warm_point_lookup_ns","warm_range_probe_ns","process_cpu_ns","process_wall_ns","run_directory_logical_bytes","selector_trace","result_sha256","result_path"
"nvd-2020","6D5775FA18F2DBA55A58CBAD275B107829F63B21D632821A02A779AB759C952A","B3","G2","R1","nvd-2020-B3-G2-R1","True",,"766","17301","4152820","802885","234375000","1134187900","33189888","5616900","1349100","515100","281250000","1326548100","906926","prefix	22	140894	0	0	0	0	0	0	0	131072 || prefix	22	140894	0	0	0	0	0	0	0	131072","42A1A0873CFC070B73DF923C12B626EEAFBBF9043613F95A020A41030071D29D","resources/build/claim-runs/nvd-2020-B3-G2-R1/result.json"
"nvd-2020","6D5775FA18F2DBA55A58CBAD275B107829F63B21D632821A02A779AB759C952A","B3","G2","R2","nvd-2020-B3-G2-R2","True",,"766","17301","4152820","802885","218750000","1236095200","27213824","5723900","1330800","551600","250000000","1406089800","906898","prefix	22	140894	0	0	0	0	0	0	0	131072 || prefix	22	140894	0	0	0	0	0	0	0	131072","08DD2AB86663319150E43C9F1EEC02C62210789B68698F488279879C11438616","resources/build/claim-runs/nvd-2020-B3-G2-R2/result.json"
"nvd-2020","6D5775FA18F2DBA55A58CBAD275B107829F63B21D632821A02A779AB759C952A","B4","G1","R1","nvd-2020-B4-G1-R1","True",,"766","17301","4152820","808798","281250000","1177279700","28332032","6574000","1337600","363900","359375000","1360975700","912813","reservoir	40	272104	0	0	0	0	0	0	0	64172 || reservoir	40	272104	0	0	0	0	0	0	0	64172","A53DB1047F754FF9632AD0D6397EBD440C6E3B1CB6F4825CACEA41854D4C64C3","resources/build/claim-runs/nvd-2020-B4-G1-R1/result.json"
"nvd-2020","6D5775FA18F2DBA55A58CBAD275B107829F63B21D632821A02A779AB759C952A","B4","G1","R2","nvd-2020-B4-G1-R2","True",,"766","17301","4152820","808798","218750000","1113815300","25468928","6222000","1345600","548500","265625000","1227173600","912836","reservoir	40	272104	0	0	0	0	0	0	0	64172 || reservoir	40	272104	0	0	0	0	0	0	0	64172","3B97A13C627443DF629758F0F383917AA94E1C1169335F2741202DFFE9A3C634","resources/build/claim-runs/nvd-2020-B4-G1-R2/result.json"
"nvd-2020","6D5775FA18F2DBA55A58CBAD275B107829F63B21D632821A02A779AB759C952A","B4","G2","R1","nvd-2020-B4-G2-R1","True",,"766","17301","4152820","771848","218750000","1089591700","28549120","5391800","1299400","509700","281250000","1213526800","875894","reservoir	57	565304	0	0	0	0	0	0	0	127659 || reservoir	57	565304	0	0	0	0	0	0	0	127659","282322CBF4F23E6E44BC2DA72AE62E12C7F4B7BBE56AC1B05451BD08A5065EC5","resources/build/claim-runs/nvd-2020-B4-G2-R1/result.json"
"nvd-2020","6D5775FA18F2DBA55A58CBAD275B107829F63B21D632821A02A779AB759C952A","B4","G2","R2","nvd-2020-B4-G2-R2","True",,"766","17301","4152820","771848","171875000","1057691500","31338496","6992300","1253200","503900","234375000","1183670100","875894","reservoir	57	565304	0	0	0	0	0	0	0	127659 || reservoir	57	565304	0	0	0	0	0	0	0	127659","04C974A12DADEA8AC4A2AB05B793A5ECAEF4DDDA0D4A12A2DE9F2203F59876EC","resources/build/claim-runs/nvd-2020-B4-G2-R2/result.json"
"nvd-2020","6D5775FA18F2DBA55A58CBAD275B107829F63B21D632821A02A779AB759C952A","B5","G1","R1","nvd-2020-B5-G1-R1","True",,"766","17301","4152820","794795","156250000","1013066900","32395264","5617600","1329500","521500","187500000","1142202600","898835","stratified	40	272104	0	0	0	0	0	0	0	64665 || stratified	40	272104	0	0	0	0	0	0	0	64665","FB6E35660E834FB45236120A55709A744A915CBA92E2AB14895168CB853ED417","resources/build/claim-runs/nvd-2020-B5-G1-R1/result.json"
"nvd-2020","6D5775FA18F2DBA55A58CBAD275B107829F63B21D632821A02A779AB759C952A","B5","G1","R2","nvd-2020-B5-G1-R2","True",,"766","17301","4152820","794795","171875000","1050143200","26292224","5403300","1320100","458500","203125000","1160398000","898835","stratified	40	272104	0	0	0	0	0	0	0	64665 || stratified	40	272104	0	0	0	0	0	0	0	64665","7C930A278C778AFBB4F152AFBB52A419C27FC5C65EBBCFF631D2104E3B33FD87","resources/build/claim-runs/nvd-2020-B5-G1-R2/result.json"
"nvd-2020","6D5775FA18F2DBA55A58CBAD275B107829F63B21D632821A02A779AB759C952A","B5","G2","R1","nvd-2020-B5-G2-R1","True",,"766","17301","4152820","772847","171875000","1017672500","30728192","6069000","1452800","407200","203125000","1143775900","876895","stratified	57	565304	0	0	0	0	0	0	0	129554 || stratified	57	565304	0	0	0	0	0	0	0	129554","12456ADD8ADD6A482A12C7941F47A3A5A5133494197AB16EF4FCD4D14BF0DCA8","resources/build/claim-runs/nvd-2020-B5-G2-R1/result.json"
"nvd-2020","6D5775FA18F2DBA55A58CBAD275B107829F63B21D632821A02A779AB759C952A","B5","G2","R2","nvd-2020-B5-G2-R2","True",,"766","17301","4152820","772847","218750000","1335217900","27586560","6152100","1258000","410400","265625000","1480098600","876897","stratified	57	565304	0	0	0	0	0	0	0	129554 || stratified	57	565304	0	0	0	0	0	0	0	129554","87D68C0F89A33C53503E14F10DC1C9E6071D102FB6052FE0E996AAAC4E7E7913","resources/build/claim-runs/nvd-2020-B5-G2-R2/result.json"
"nvd-2020","6D5775FA18F2DBA55A58CBAD275B107829F63B21D632821A02A779AB759C952A","C1","G1","R1","nvd-2020-C1-G1-R1","True",,"766","17301","4152820","843609","328125000","1467447700","32436224","6518900","1466900","647600","343750000","1614695100","947670","candidate	40	272104	1069	248164	992656	208555	643	259	65465	65465 || candidate	40	272104	1069	248164	992656	208555	643	259	65465	65465","07974369A990B9B24FF4C8BE8F2291F4C10CDF75B0BF1AB36503F6E3DEC01850","resources/build/claim-runs/nvd-2020-C1-G1-R1/result.json"
"nvd-2020","6D5775FA18F2DBA55A58CBAD275B107829F63B21D632821A02A779AB759C952A","C1","G1","R2","nvd-2020-C1-G1-R2","True",,"766","17301","4152820","843609","328125000","1100417200","30769152","5612900","1274000","377600","375000000","1327738100","947698","candidate	40	272104	1069	248164	992656	208555	643	259	65465	65465 || candidate	40	272104	1069	248164	992656	208555	643	259	65465	65465","E3B4902E126B8F5BF89B5BB028E52D256DEF64E05DCB098C961AD77F335F12E1","resources/build/claim-runs/nvd-2020-C1-G1-R2/result.json"
"nvd-2020","6D5775FA18F2DBA55A58CBAD275B107829F63B21D632821A02A779AB759C952A","C1","G2","R1","nvd-2020-C1-G2-R1","True",,"766","17301","4152820","794646","734375000","1875009100","32071680","6948000","1259400","473900","781250000","2309662500","898748","candidate	57	565304	2220	515984	2063936	879044	1173	516	131051	131051 || candidate	57	565304	2220	515984	2063936	879044	1173	516	131051	131051","7334F9EB4D6A556F8EDECB08C778075CF7B217D38BE8E4306BF0876A5EC91ADB","resources/build/claim-runs/nvd-2020-C1-G2-R1/result.json"
"nvd-2020","6D5775FA18F2DBA55A58CBAD275B107829F63B21D632821A02A779AB759C952A","C1","G2","R2","nvd-2020-C1-G2-R2","True",,"766","17301","4152820","794646","671875000","1841148800","33656832","5637900","1313900","492500","687500000","2044150100","898750","candidate	57	565304	2220	515984	2063936	879044	1173	516	131051	131051 || candidate	57	565304	2220	515984	2063936	879044	1173	516	131051	131051","C5A7CB634A495AB30A54D36DA928EEF985BC503EA00E43F81FBD996A3D3DF77C","resources/build/claim-runs/nvd-2020-C1-G2-R2/result.json"
"nvd-2021","3C1BB6BA0A1281FCC12200345C6E64A6CF3EEEC2E8AF2BF5F5A588E559E1F68D","B0","G1","R1","nvd-2021-B0-G1-R1","True",,"842","19253","4170791","1241936","156250000","938611200","23461888","4620200","1358500","443900","203125000","1130892300","1345090","","901C6D15E322CCEF78AC9E2C6C3F054240B02AE8DFA9659DD9C7914782A64910","resources/build/claim-runs/nvd-2021-B0-G1-R1/result.json"
"nvd-2021","3C1BB6BA0A1281FCC12200345C6E64A6CF3EEEC2E8AF2BF5F5A588E559E1F68D","B0","G1","R2","nvd-2021-B0-G1-R2","True",,"842","19253","4170791","1241936","203125000","1080604600","23666688","4846400","1432900","525100","265625000","1228409300","1345840","","8B4DF2B29951AD6E14AB362F964C4DDC53D5D43EE533B56B23DF68ADC544E04E","resources/build/claim-runs/nvd-2021-B0-G1-R2/result.json"
"nvd-2021","3C1BB6BA0A1281FCC12200345C6E64A6CF3EEEC2E8AF2BF5F5A588E559E1F68D","B0","G2","R1","nvd-2021-B0-G2-R1","True",,"842","19253","4170791","1241936","171875000","1114804900","23531520","4723900","1374900","460500","218750000","1260387100","1345816","","B684DD20A8B29C536CD6BF74BD62CC17EF1EF829993F0DCEEF8CDC36CB267E93","resources/build/claim-runs/nvd-2021-B0-G2-R1/result.json"
"nvd-2021","3C1BB6BA0A1281FCC12200345C6E64A6CF3EEEC2E8AF2BF5F5A588E559E1F68D","B0","G2","R2","nvd-2021-B0-G2-R2","True",,"842","19253","4170791","1241936","171875000","857317600","23654400","5073700","1479900","422900","218750000","1138531000","1345837","","AEC363F4FFAFE57705CEEDB4BD1193B6B174B6BE37B58047CDA3923CFADA4DFF","resources/build/claim-runs/nvd-2021-B0-G2-R2/result.json"
"nvd-2021","3C1BB6BA0A1281FCC12200345C6E64A6CF3EEEC2E8AF2BF5F5A588E559E1F68D","B1","G1","R1","nvd-2021-B1-G1-R1","True",,"842","19253","4170791","901920","140625000","908677200","24043520","4726200","1390800","526700","203125000","1066259300","1005928","current	1	8360	0	0	0	0	0	0	0	4096 || current	1	8360	0	0	0	0	0	0	0	4096","5B11E83B48A1D4E72A70D75A407CE1CACFC9CCDA9DE420B11B5D579D97A7BD8C","resources/build/claim-runs/nvd-2021-B1-G1-R1/result.json"
"nvd-2021","3C1BB6BA0A1281FCC12200345C6E64A6CF3EEEC2E8AF2BF5F5A588E559E1F68D","B1","G1","R2","nvd-2021-B1-G1-R2","True",,"842","19253","4170791","901920","125000000","1034699200","24092672","5503100","1461500","522400","156250000","1248164700","1005929","current	1	8360	0	0	0	0	0	0	0	4096 || current	1	8360	0	0	0	0	0	0	0	4096","04BBAE2536F66F1158866B8367B4670461BC56F3B15EE74C80449AB9CC377883","resources/build/claim-runs/nvd-2021-B1-G1-R2/result.json"
"nvd-2021","3C1BB6BA0A1281FCC12200345C6E64A6CF3EEEC2E8AF2BF5F5A588E559E1F68D","B1","G2","R1","nvd-2021-B1-G2-R1","True",,"842","19253","4170791","860733","218750000","1037535600","24449024","5434900","1186800","372600","281250000","1176523800","963970","current	2	11281	0	0	0	0	0	0	0	8192 || current	2	11281	0	0	0	0	0	0	0	8192","782FEB39CE003D70156E420F4D5265E1D78EF0335E074502A563A117600D3CE5","resources/build/claim-runs/nvd-2021-B1-G2-R1/result.json"
"nvd-2021","3C1BB6BA0A1281FCC12200345C6E64A6CF3EEEC2E8AF2BF5F5A588E559E1F68D","B1","G2","R2","nvd-2021-B1-G2-R2","True",,"842","19253","4170791","860733","187500000","1192568300","24088576","4993900","1406500","478100","234375000","1318079900","964743","current	2	11281	0	0	0	0	0	0	0	8192 || current	2	11281	0	0	0	0	0	0	0	8192","7F0DF0A3CEDD58316491965E4B944138374C73B7972EA9784E0B92850A079706","resources/build/claim-runs/nvd-2021-B1-G2-R2/result.json"
"nvd-2021","3C1BB6BA0A1281FCC12200345C6E64A6CF3EEEC2E8AF2BF5F5A588E559E1F68D","B2","G1","R1","nvd-2021-B2-G1-R1","True",,"842","19253","4170791","1241948","140625000","1225966500","24133632","4700400","1339500","430200","281250000","1373289200","1345994","current	5	67208	0	0	0	0	0	0	0	65536 || current	5	67208	0	0	0	0	0	0	0	65536","8858C5F03F9061AFE86F63747BA684ABA49EF43E0F3AEF79BBC482AC6EDCC2AA","resources/build/claim-runs/nvd-2021-B2-G1-R1/result.json"
"nvd-2021","3C1BB6BA0A1281FCC12200345C6E64A6CF3EEEC2E8AF2BF5F5A588E559E1F68D","B2","G1","R2","nvd-2021-B2-G1-R2","True",,"842","19253","4170791","1241948","187500000","1009614500","24014848","4727900","1423600","509500","250000000","1228371200","1345993","current	5	67208	0	0	0	0	0	0	0	65536 || current	5	67208	0	0	0	0	0	0	0	65536","912B5E2BFA4414AC0790E1A2567DEFF96D0372B65BED374A72205BE876CC23A9","resources/build/claim-runs/nvd-2021-B2-G1-R2/result.json"
"nvd-2021","3C1BB6BA0A1281FCC12200345C6E64A6CF3EEEC2E8AF2BF5F5A588E559E1F68D","B2","G2","R1","nvd-2021-B2-G2-R1","True",,"842","19253","4170791","915565","203125000","1231109600","31862784","6842000","1496000","548100","250000000","1384102000","1019583","current	7	133409	0	0	0	0	0	0	0	131072 || current	7	133409	0	0	0	0	0	0	0	131072","D5DFC1D57432BA8BB47FA45446F198F5F039E28E540D3C0970921D816B1D9895","resources/build/claim-runs/nvd-2021-B2-G2-R1/result.json"
"nvd-2021","3C1BB6BA0A1281FCC12200345C6E64A6CF3EEEC2E8AF2BF5F5A588E559E1F68D","B2","G2","R2","nvd-2021-B2-G2-R2","True",,"842","19253","4170791","915565","234375000","901480900","33824768","7097800","1589000","545100","265625000","1171446300","1019581","current	7	133409	0	0	0	0	0	0	0	131072 || current	7	133409	0	0	0	0	0	0	0	131072","F409476D4D701DAC41AA98E8D493116E48B338C72FC28358DCEAC6E36B299A13","resources/build/claim-runs/nvd-2021-B2-G2-R2/result.json"
"nvd-2021","3C1BB6BA0A1281FCC12200345C6E64A6CF3EEEC2E8AF2BF5F5A588E559E1F68D","B3","G1","R1","nvd-2021-B3-G1-R1","True",,"842","19253","4170791","1241948","187500000","898566900","23678976","4883300","1547700","446100","218750000","1177152400","1345993","prefix	4	108454	0	0	0	0	0	0	0	65536 || prefix	4	108454	0	0	0	0	0	0	0	65536","E26B001EFA800F4C88A952186B7830C52E26BEA91919B5B85FFB1875DBD3042A","resources/build/claim-runs/nvd-2021-B3-G1-R1/result.json"
"nvd-2021","3C1BB6BA0A1281FCC12200345C6E64A6CF3EEEC2E8AF2BF5F5A588E559E1F68D","B3","G1","R2","nvd-2021-B3-G1-R2","True",,"842","19253","4170791","1241948","171875000","1255049800","23474176","5008600","1437500","577500","203125000","1407514800","1345244","prefix	4	108454	0	0	0	0	0	0	0	65536 || prefix	4	108454	0	0	0	0	0	0	0	65536","0473B9C2F67DCCE6DFC2E03406FD21EB933764878E9641FF942EE5A4FA94F310","resources/build/claim-runs/nvd-2021-B3-G1-R2/result.json"
"nvd-2021","3C1BB6BA0A1281FCC12200345C6E64A6CF3EEEC2E8AF2BF5F5A588E559E1F68D","B3","G2","R1","nvd-2021-B3-G2-R1","True",,"842","19253","4170791","907594","187500000","1222983500","32866304","6614100","1482500","457400","218750000","1393207500","1011632","prefix	8	142358	0	0	0	0	0	0	0	131072 || prefix	8	142358	0	0	0	0	0	0	0	131072","D307875E3CC18F5349B5D063569AC3B4AB8C6FACA5E6F56284258EEDD76E1245","resources/build/claim-runs/nvd-2021-B3-G2-R1/result.json"
"nvd-2021","3C1BB6BA0A1281FCC12200345C6E64A6CF3EEEC2E8AF2BF5F5A588E559E1F68D","B3","G2","R2","nvd-2021-B3-G2-R2","True",,"842","19253","4170791","907594","218750000","1124562300","32436224","6822700","1609600","470600","296875000","1255235700","1011633","prefix	8	142358	0	0	0	0	0	0	0	131072 || prefix	8	142358	0	0	0	0	0	0	0	131072","061CBEB3F0CDE18063FCE7705F8FB7913934E488723883460DF6E622EA0F0B86","resources/build/claim-runs/nvd-2021-B3-G2-R2/result.json"
"nvd-2021","3C1BB6BA0A1281FCC12200345C6E64A6CF3EEEC2E8AF2BF5F5A588E559E1F68D","B4","G1","R1","nvd-2021-B4-G1-R1","True",,"842","19253","4170791","871719","187500000","1078705000","30752768","7743700","1952000","503700","250000000","1222070900","975759","reservoir	27	268850	0	0	0	0	0	0	0	62425 || reservoir	27	268850	0	0	0	0	0	0	0	62425","27452E09B4EB03E372AAAD64C36EC7C54F2CA7F4F7801DFD5F36F6D9A341B2D8","resources/build/claim-runs/nvd-2021-B4-G1-R1/result.json"
"nvd-2021","3C1BB6BA0A1281FCC12200345C6E64A6CF3EEEC2E8AF2BF5F5A588E559E1F68D","B4","G1","R2","nvd-2021-B4-G1-R2","True",,"842","19253","4170791","871719","218750000","921179100","32583680","6071100","1304300","583300","281250000","1028268100","975758","reservoir	27	268850	0	0	0	0	0	0	0	62425 || reservoir	27	268850	0	0	0	0	0	0	0	62425","55FD5B91B10D77419D7285253BF7C62216639B90E802F9DBD60EDF2EB26523C5","resources/build/claim-runs/nvd-2021-B4-G1-R2/result.json"
"nvd-2021","3C1BB6BA0A1281FCC12200345C6E64A6CF3EEEC2E8AF2BF5F5A588E559E1F68D","B4","G2","R1","nvd-2021-B4-G2-R1","True",,"842","19253","4170791","898345","203125000","934219100","33062912","6368200","1266300","427600","296875000","1056089500","1002390","reservoir	39	584281	0	0	0	0	0	0	0	130402 || reservoir	39	584281	0	0	0	0	0	0	0	130402","A65C9666B7563DC4E75068E7E69E25138C629C501361BAE793D27BF865D250B5","resources/build/claim-runs/nvd-2021-B4-G2-R1/result.json"
"nvd-2021","3C1BB6BA0A1281FCC12200345C6E64A6CF3EEEC2E8AF2BF5F5A588E559E1F68D","B4","G2","R2","nvd-2021-B4-G2-R2","True",,"842","19253","4170791","898345","171875000","1148219800","31858688","6447100","1394900","531300","203125000","1341064400","1002369","reservoir	39	584281	0	0	0	0	0	0	0	130402 || reservoir	39	584281	0	0	0	0	0	0	0	130402","4B5659740756817E9F5C8D9A0D1E415AE371C7EFD561AD0D82DDD86BDEDE0B69","resources/build/claim-runs/nvd-2021-B4-G2-R2/result.json"
"nvd-2021","3C1BB6BA0A1281FCC12200345C6E64A6CF3EEEC2E8AF2BF5F5A588E559E1F68D","B5","G1","R1","nvd-2021-B5-G1-R1","True",,"842","19253","4170791","861599","171875000","1140116700","29622272","6781600","1365400","462800","234375000","1287113700","965640","stratified	27	268850	0	0	0	0	0	0	0	65158 || stratified	27	268850	0	0	0	0	0	0	0	65158","1499C33C82A362CD1F4477B7CC3C93F2B709193C9A5DCE32F3AA0E6DD54F5A7A","resources/build/claim-runs/nvd-2021-B5-G1-R1/result.json"
"nvd-2021","3C1BB6BA0A1281FCC12200345C6E64A6CF3EEEC2E8AF2BF5F5A588E559E1F68D","B5","G1","R2","nvd-2021-B5-G1-R2","True",,"842","19253","4170791","861599","250000000","1214086800","31260672","6839900","1760000","719800","328125000","1371352000","965638","stratified	27	268850	0	0	0	0	0	0	0	65158 || stratified	27	268850	0	0	0	0	0	0	0	65158","1F974A3FB76B589540588E01D75A751A33F6E1949131768CB5D89E7EBA0D2DAD","resources/build/claim-runs/nvd-2021-B5-G1-R2/result.json"
"nvd-2021","3C1BB6BA0A1281FCC12200345C6E64A6CF3EEEC2E8AF2BF5F5A588E559E1F68D","B5","G2","R1","nvd-2021-B5-G2-R1","True",,"842","19253","4170791","852732","218750000","1170598800","31498240","6228900","1409800","514000","265625000","1303874900","956782","stratified	39	584281	0	0	0	0	0	0	0	130973 || stratified	39	584281	0	0	0	0	0	0	0	130973","EAED40061B5033EED36900038F365E9A181ECC31FBC63EF8482232704E4848F3","resources/build/claim-runs/nvd-2021-B5-G2-R1/result.json"
"nvd-2021","3C1BB6BA0A1281FCC12200345C6E64A6CF3EEEC2E8AF2BF5F5A588E559E1F68D","B5","G2","R2","nvd-2021-B5-G2-R2","True",,"842","19253","4170791","852732","296875000","1012152000","30982144","6720500","1395100","441600","343750000","1154208300","956780","stratified	39	584281	0	0	0	0	0	0	0	130973 || stratified	39	584281	0	0	0	0	0	0	0	130973","5CA8DC26F7674DCE02144D29CA6634C078BAACE0E65CC7A0ECC659EFD0A50D0F","resources/build/claim-runs/nvd-2021-B5-G2-R2/result.json"
"nvd-2021","3C1BB6BA0A1281FCC12200345C6E64A6CF3EEEC2E8AF2BF5F5A588E559E1F68D","C1","G1","R1","nvd-2021-C1-G1-R1","True",,"842","19253","4170791","947775","328125000","1165901600","32571392","6692000","1406900","419200","390625000","1331883100","1051866","candidate	27	268850	1060	245413	981652	206183	656	258	65527	65527 || candidate	27	268850	1060	245413	981652	206183	656	258	65527	65527","842CD9646F02D3DF287933548F68D4A17DCFA538B76CA7E6C180DDD847B938CA","resources/build/claim-runs/nvd-2021-C1-G1-R1/result.json"
"nvd-2021","3C1BB6BA0A1281FCC12200345C6E64A6CF3EEEC2E8AF2BF5F5A588E559E1F68D","C1","G1","R2","nvd-2021-C1-G1-R2","True",,"842","19253","4170791","947775","281250000","1058153300","28184576","7664400","1332400","390100","343750000","1162047800","1051841","candidate	27	268850	1060	245413	981652	206183	656	258	65527	65527 || candidate	27	268850	1060	245413	981652	206183	656	258	65527	65527","95CD46BA011B6EFD002602D6C822B3211F12F2E1D6C61F66706B711C673CD08E","resources/build/claim-runs/nvd-2021-C1-G1-R2/result.json"
"nvd-2021","3C1BB6BA0A1281FCC12200345C6E64A6CF3EEEC2E8AF2BF5F5A588E559E1F68D","C1","G2","R1","nvd-2021-C1-G2-R1","True",,"842","19253","4170791","878476","718750000","1537441200","33509376","6267100","1447100","569500","781250000","1753436100","982581","candidate	39	584281	2295	533579	2134316	917398	1312	516	131016	131016 || candidate	39	584281	2295	533579	2134316	917398	1312	516	131016	131016","FA6ACEA5DBD15F8A246CE3A7779F3BA3E8AEA875D23E5FF1403C0760BDE83F95","resources/build/claim-runs/nvd-2021-C1-G2-R1/result.json"
"nvd-2021","3C1BB6BA0A1281FCC12200345C6E64A6CF3EEEC2E8AF2BF5F5A588E559E1F68D","C1","G2","R2","nvd-2021-C1-G2-R2","True",,"842","19253","4170791","878476","625000000","1425567400","31277056","6305400","1380100","432000","671875000","1687996000","982580","candidate	39	584281	2295	533579	2134316	917398	1312	516	131016	131016 || candidate	39	584281	2295	533579	2134316	917398	1312	516	131016	131016","967484B196FC8DE3006B2DD293B158318819DECC5DCAF2CB4041E63BE775F9F3","resources/build/claim-runs/nvd-2021-C1-G2-R2/result.json"
"nvd-2022","34DF8C6319EA3100221E12A2679253A7FEAF5FAF0277686F5D5E0D94DE41230E","B0","G1","R1","nvd-2022-B0-G1-R1","True",,"872","19920","3996425","1204484","296875000","1842574200","23261184","4444200","1319200","451000","328125000","2503808500","1308387","","CF49A79AA0202010224ACF49DED14DD5D7134C5FA90FF81DF611142EAF31672A","resources/build/claim-runs/nvd-2022-B0-G1-R1/result.json"
"nvd-2022","34DF8C6319EA3100221E12A2679253A7FEAF5FAF0277686F5D5E0D94DE41230E","B0","G1","R2","nvd-2022-B0-G1-R2","True",,"872","19920","3996425","1204484","281250000","2632923800","23490560","4577300","1276500","401500","312500000","2790700500","1308387","","B84829CB2D528A7E5FC48D746993190662D6F955A49A8BA239F179556E9C4DD1","resources/build/claim-runs/nvd-2022-B0-G1-R2/result.json"
"nvd-2022","34DF8C6319EA3100221E12A2679253A7FEAF5FAF0277686F5D5E0D94DE41230E","B0","G2","R1","nvd-2022-B0-G2-R1","True",,"872","19920","3996425","1204484","296875000","1811928100","23543808","4551500","1413500","556500","375000000","1965805600","1308385","","A83CD07BDE53620F5E6CDD1EACB3E45364396263ECED0BE64C206C678DB2D297","resources/build/claim-runs/nvd-2022-B0-G2-R1/result.json"
"nvd-2022","34DF8C6319EA3100221E12A2679253A7FEAF5FAF0277686F5D5E0D94DE41230E","B0","G2","R2","nvd-2022-B0-G2-R2","True",,"872","19920","3996425","1204484","375000000","1901159400","23404544","4505500","1367500","520200","406250000","2030875800","1308385","","4A6C18799C6323CBD10DF5B295E44FF20A20053F2C6025649A6711AF6768844A","resources/build/claim-runs/nvd-2022-B0-G2-R2/result.json"
"nvd-2022","34DF8C6319EA3100221E12A2679253A7FEAF5FAF0277686F5D5E0D94DE41230E","B1","G1","R1","nvd-2022-B1-G1-R1","True",,"872","19920","3996425","912201","328125000","1518862000","23629824","4983100","1437900","578300","375000000","1624190200","1016209","current	1	4515	0	0	0	0	0	0	0	4096 || current	1	4515	0	0	0	0	0	0	0	4096","7797EE2DAB0E284A64E8711015964930B403329DBFEA513D422E3E8F01FE043D","resources/build/claim-runs/nvd-2022-B1-G1-R1/result.json"
"nvd-2022","34DF8C6319EA3100221E12A2679253A7FEAF5FAF0277686F5D5E0D94DE41230E","B1","G1","R2","nvd-2022-B1-G1-R2","True",,"872","19920","3996425","912201","265625000","2565048300","23072768","4648500","1439700","542900","312500000","2694492800","1016159","current	1	4515	0	0	0	0	0	0	0	4096 || current	1	4515	0	0	0	0	0	0	0	4096","814D4C517590B212C5044E66003E7E7E7B2EFC5B03F93A032826BAD979A280DE","resources/build/claim-runs/nvd-2022-B1-G1-R2/result.json"
"nvd-2022","34DF8C6319EA3100221E12A2679253A7FEAF5FAF0277686F5D5E0D94DE41230E","B1","G2","R1","nvd-2022-B1-G2-R1","True",,"872","19920","3996425","860354","265625000","2533277900","23584768","5323000","1598400","681100","328125000","2662810200","964363","current	2	11578	0	0	0	0	0	0	0	8192 || current	2	11578	0	0	0	0	0	0	0	8192","4D440F2CEC437147CCF116D18C57C8E45344A3E6FD6C011949807A25112B284C","resources/build/claim-runs/nvd-2022-B1-G2-R1/result.json"
"nvd-2022","34DF8C6319EA3100221E12A2679253A7FEAF5FAF0277686F5D5E0D94DE41230E","B1","G2","R2","nvd-2022-B1-G2-R2","True",,"872","19920","3996425","860354","234375000","1869111200","23539712","4874300","1406900","542700","265625000","2004942300","964364","current	2	11578	0	0	0	0	0	0	0	8192 || current	2	11578	0	0	0	0	0	0	0	8192","650E2A4AC0ECB5FD824A16E931538798B0CE8C5588E2FD0BF13FFDB2D77901D8","resources/build/claim-runs/nvd-2022-B1-G2-R2/result.json"
"nvd-2022","34DF8C6319EA3100221E12A2679253A7FEAF5FAF0277686F5D5E0D94DE41230E","B2","G1","R1","nvd-2022-B2-G1-R1","True",,"872","19920","3996425","841032","296875000","1825148800","28356608","6912600","1633600","445900","328125000","1961254500","945065","current	11	69270	0	0	0	0	0	0	0	65536 || current	11	69270	0	0	0	0	0	0	0	65536","CF12CDBFA12BEEA51E578590C683E8E5BD564C88565185FA91DEEAB2B835C4ED","resources/build/claim-runs/nvd-2022-B2-G1-R1/result.json"
"nvd-2022","34DF8C6319EA3100221E12A2679253A7FEAF5FAF0277686F5D5E0D94DE41230E","B2","G1","R2","nvd-2022-B2-G1-R2","True",,"872","19920","3996425","841032","265625000","2401252400","32419840","6032400","1418500","537000","312500000","2539867800","945066","current	11	69270	0	0	0	0	0	0	0	65536 || current	11	69270	0	0	0	0	0	0	0	65536","80B4AD4B76D24B228193D6A600016A6A2B00D21CBD0434443D7C9FE38831F226","resources/build/claim-runs/nvd-2022-B2-G1-R2/result.json"
"nvd-2022","34DF8C6319EA3100221E12A2679253A7FEAF5FAF0277686F5D5E0D94DE41230E","B2","G2","R1","nvd-2022-B2-G2-R1","True",,"872","19920","3996425","781554","296875000","2382416500","31203328","6401400","1363200","442500","359375000","2522237200","885597","current	20	139471	0	0	0	0	0	0	0	131072 || current	20	139471	0	0	0	0	0	0	0	131072","06D4E42EBDA9BA155882D11BAA002EE8B60D6FE4A7E8FD8F2B2F29BDF677BC6C","resources/build/claim-runs/nvd-2022-B2-G2-R1/result.json"
